datetime,water_level
8/25/2016,140.2785556
8/26/2016,140.2664074
8/27/2016,140.2542593
8/28/2016,140.2421111
8/29/2016,140.229963
8/30/2016,140.2178148
8/31/2016,140.2056667
9/1/2016,140.1935185
9/2/2016,140.1813704
9/3/2016,140.1692222
9/4/2016,140.1570741
9/5/2016,140.1449259
9/6/2016,140.1327778
9/7/2016,140.1206296
9/8/2016,140.1084815
9/9/2016,140.0963333
9/10/2016,140.0841852
9/11/2016,140.072037
9/12/2016,140.0598889
9/13/2016,140.0477407
9/14/2016,140.0355926
9/15/2016,140.0234444
9/16/2016,140.0112963
9/17/2016,139.9991481
9/18/2016,139.987
9/19/2016,139.9927037
9/20/2016,139.9984074
9/21/2016,140.0041111
9/22/2016,140.0098148
9/23/2016,140.0155185
9/24/2016,140.0212222
9/25/2016,140.0269259
9/26/2016,140.0326296
9/27/2016,140.0383333
9/28/2016,140.044037
9/29/2016,140.0497407
9/30/2016,140.0554444
10/1/2016,140.0611481
10/2/2016,140.0668519
10/3/2016,140.0725556
10/4/2016,140.0782593
10/5/2016,140.083963
10/6/2016,140.0896667
10/7/2016,140.0953704
10/8/2016,140.1010741
10/9/2016,140.1067778
10/10/2016,140.1124815
10/11/2016,140.1181852
10/12/2016,140.1238889
10/13/2016,140.1295926
10/14/2016,140.1352963
10/15/2016,140.141
10/16/2016,140.1066296
10/17/2016,140.0722593
10/18/2016,140.0378889
10/19/2016,140.0035185
10/20/2016,139.9691481
10/21/2016,139.9347778
10/22/2016,139.9004074
10/23/2016,139.866037
10/24/2016,139.8316667
10/25/2016,139.7972963
10/26/2016,139.7629259
10/27/2016,139.7285556
10/28/2016,139.6941852
10/29/2016,139.6598148
10/30/2016,139.6254444
10/31/2016,139.5910741
11/1/2016,139.5567037
11/2/2016,139.5223333
11/3/2016,139.487963
11/4/2016,139.4535926
11/5/2016,139.4192222
11/6/2016,139.3848519
11/7/2016,139.3504815
11/8/2016,139.3161111
11/9/2016,139.2817407
11/10/2016,139.2473704
11/11/2016,139.213
11/12/2016,139.2069259
11/13/2016,139.2008519
11/14/2016,139.1947778
11/15/2016,139.1887037
11/16/2016,139.1826296
11/17/2016,139.1765556
11/18/2016,139.1704815
11/19/2016,139.1644074
11/20/2016,139.1583333
11/21/2016,139.1522593
11/22/2016,139.1461852
11/23/2016,139.1401111
11/24/2016,139.134037
11/25/2016,139.127963
11/26/2016,139.1218889
11/27/2016,139.1158148
11/28/2016,139.1097407
11/29/2016,139.1036667
11/30/2016,139.0975926
12/1/2016,139.0915185
12/2/2016,139.0854444
12/3/2016,139.0793704
12/4/2016,139.0732963
12/5/2016,139.0672222
12/6/2016,139.0611481
12/7/2016,139.0550741
12/8/2016,139.049
12/9/2016,139.0474815
12/10/2016,139.045963
12/11/2016,139.0444444
12/12/2016,139.0429259
12/13/2016,139.0414074
12/14/2016,139.0398889
12/15/2016,139.0383704
12/16/2016,139.0368519
12/17/2016,139.0353333
12/18/2016,139.0338148
12/19/2016,139.0322963
12/20/2016,139.0307778
12/21/2016,139.0292593
12/22/2016,139.0277407
12/23/2016,139.0262222
12/24/2016,139.0247037
12/25/2016,139.0231852
12/26/2016,139.0216667
12/27/2016,139.0201481
12/28/2016,139.0186296
12/29/2016,139.0171111
12/30/2016,139.0155926
12/31/2016,139.0140741
1/1/2017,139.0125556
1/2/2017,139.011037
1/3/2017,139.0095185
1/4/2017,139.008
1/5/2017,139.0125926
1/6/2017,139.0171852
1/7/2017,139.0217778
1/8/2017,139.0263704
1/9/2017,139.030963
1/10/2017,139.0355556
1/11/2017,139.0401481
1/12/2017,139.0447407
1/13/2017,139.0493333
1/14/2017,139.0539259
1/15/2017,139.0585185
1/16/2017,139.0631111
1/17/2017,139.0677037
1/18/2017,139.0722963
1/19/2017,139.0768889
1/20/2017,139.0814815
1/21/2017,139.0860741
1/22/2017,139.0906667
1/23/2017,139.0952593
1/24/2017,139.0998519
1/25/2017,139.1044444
1/26/2017,139.109037
1/27/2017,139.1136296
1/28/2017,139.1182222
1/29/2017,139.1228148
1/30/2017,139.1274074
1/31/2017,139.132
2/1/2017,139.1200741
2/2/2017,139.1081481
2/3/2017,139.0962222
2/4/2017,139.0842963
2/5/2017,139.0723704
2/6/2017,139.0604444
2/7/2017,139.0485185
2/8/2017,139.0365926
2/9/2017,139.0246667
2/10/2017,139.0127407
2/11/2017,139.0008148
2/12/2017,138.9888889
2/13/2017,138.976963
2/14/2017,138.965037
2/15/2017,138.9531111
2/16/2017,138.9411852
2/17/2017,138.9292593
2/18/2017,138.9173333
2/19/2017,138.9054074
2/20/2017,138.8934815
2/21/2017,138.8815556
2/22/2017,138.8696296
2/23/2017,138.8577037
2/24/2017,138.8457778
2/25/2017,138.8338519
2/26/2017,138.8219259
2/27/2017,138.81
2/28/2017,138.803
3/1/2017,138.796
3/2/2017,138.789
3/3/2017,138.782
3/4/2017,138.775
3/5/2017,138.768
3/6/2017,138.761
3/7/2017,138.754
3/8/2017,138.747
3/9/2017,138.74
3/10/2017,138.733
3/11/2017,138.726
3/12/2017,138.719
3/13/2017,138.712
3/14/2017,138.705
3/15/2017,138.698
3/16/2017,138.691
3/17/2017,138.684
3/18/2017,138.677
3/19/2017,138.67
3/20/2017,138.663
3/21/2017,138.656
3/22/2017,138.649
3/23/2017,138.642
3/24/2017,138.635
3/25/2017,138.628
3/26/2017,138.621
3/27/2017,138.6032222
3/28/2017,138.5854444
3/29/2017,138.5676667
3/30/2017,138.5498889
3/31/2017,138.5321111
4/1/2017,138.5143333
4/2/2017,138.4965556
4/3/2017,138.4787778
4/4/2017,138.461
4/5/2017,138.4432222
4/6/2017,138.4254444
4/7/2017,138.4076667
4/8/2017,138.3898889
4/9/2017,138.3721111
4/10/2017,138.3543333
4/11/2017,138.3365556
4/12/2017,138.3187778
4/13/2017,138.301
4/14/2017,138.2832222
4/15/2017,138.2654444
4/16/2017,138.2476667
4/17/2017,138.2298889
4/18/2017,138.2121111
4/19/2017,138.1943333
4/20/2017,138.1765556
4/21/2017,138.1587778
4/22/2017,138.141
4/23/2017,138.1580741
4/24/2017,138.1751481
4/25/2017,138.1922222
4/26/2017,138.2092963
4/27/2017,138.2263704
4/28/2017,138.2434444
4/29/2017,138.2605185
4/30/2017,138.2775926
5/1/2017,138.2946667
5/2/2017,138.3117407
5/3/2017,138.3288148
5/4/2017,138.3458889
5/5/2017,138.362963
5/6/2017,138.380037
5/7/2017,138.3971111
5/8/2017,138.4141852
5/9/2017,138.4312593
5/10/2017,138.4483333
5/11/2017,138.4654074
5/12/2017,138.4824815
5/13/2017,138.4995556
5/14/2017,138.5166296
5/15/2017,138.5337037
5/16/2017,138.5507778
5/17/2017,138.5678519
5/18/2017,138.5849259
5/19/2017,138.602
5/20/2017,138.6287778
5/21/2017,138.6555556
5/22/2017,138.6823333
5/23/2017,138.7091111
5/24/2017,138.7358889
5/25/2017,138.7626667
5/26/2017,138.7894444
5/27/2017,138.8162222
5/28/2017,138.843
5/29/2017,138.8697778
5/30/2017,138.8965556
5/31/2017,138.9233333
6/1/2017,138.9501111
6/2/2017,138.9768889
6/3/2017,139.0036667
6/4/2017,139.0304444
6/5/2017,139.0572222
6/6/2017,139.084
6/7/2017,139.1107778
6/8/2017,139.1375556
6/9/2017,139.1643333
6/10/2017,139.1911111
6/11/2017,139.2178889
6/12/2017,139.2446667
6/13/2017,139.2714444
6/14/2017,139.2982222
6/15/2017,139.325
6/16/2017,139.3345185
6/17/2017,139.344037
6/18/2017,139.3535556
6/19/2017,139.3630741
6/20/2017,139.3725926
6/21/2017,139.3821111
6/22/2017,139.3916296
6/23/2017,139.4011481
6/24/2017,139.4106667
6/25/2017,139.4201852
6/26/2017,139.4297037
6/27/2017,139.4392222
6/28/2017,139.4487407
6/29/2017,139.4582593
6/30/2017,139.4677778
7/1/2017,139.4772963
7/2/2017,139.4868148
7/3/2017,139.4963333
7/4/2017,139.5058519
7/5/2017,139.5153704
7/6/2017,139.5248889
7/7/2017,139.5344074
7/8/2017,139.5439259
7/9/2017,139.5534444
7/10/2017,139.562963
7/11/2017,139.5724815
7/12/2017,139.582
7/13/2017,139.6234815
7/14/2017,139.664963
7/15/2017,139.7064444
7/16/2017,139.7479259
7/17/2017,139.7894074
7/18/2017,139.8308889
7/19/2017,139.8723704
7/20/2017,139.9138519
7/21/2017,139.9553333
7/22/2017,139.9968148
7/23/2017,140.0382963
7/24/2017,140.0797778
7/25/2017,140.1212593
7/26/2017,140.1627407
7/27/2017,140.2042222
7/28/2017,140.2457037
7/29/2017,140.2871852
7/30/2017,140.3286667
7/31/2017,140.3701481
8/1/2017,140.4116296
8/2/2017,140.4531111
8/3/2017,140.4945926
8/4/2017,140.5360741
8/5/2017,140.5775556
8/6/2017,140.619037
8/7/2017,140.6605185
8/8/2017,140.702
8/9/2017,140.7153704
8/10/2017,140.7287407
8/11/2017,140.7421111
8/12/2017,140.7554815
8/13/2017,140.7688519
8/14/2017,140.7822222
8/15/2017,140.7955926
8/16/2017,140.808963
8/17/2017,140.8223333
8/18/2017,140.8357037
8/19/2017,140.8490741
8/20/2017,140.8624444
8/21/2017,140.8758148
8/22/2017,140.8891852
8/23/2017,140.9025556
8/24/2017,140.9159259
8/25/2017,140.9292963
8/26/2017,140.9426667
8/27/2017,140.956037
8/28/2017,140.9694074
8/29/2017,140.9827778
8/30/2017,140.9961481
8/31/2017,141.0095185
9/1/2017,141.0228889
9/2/2017,141.0362593
9/3/2017,141.0496296
9/4/2017,141.063
9/5/2017,141.0640741
9/6/2017,141.0651481
9/7/2017,141.0662222
9/8/2017,141.0672963
9/9/2017,141.0683704
9/10/2017,141.0694444
9/11/2017,141.0705185
9/12/2017,141.0715926
9/13/2017,141.0726667
9/14/2017,141.0737407
9/15/2017,141.0748148
9/16/2017,141.0758889
9/17/2017,141.076963
9/18/2017,141.078037
9/19/2017,141.0791111
9/20/2017,141.0801852
9/21/2017,141.0812593
9/22/2017,141.0823333
9/23/2017,141.0834074
9/24/2017,141.0844815
9/25/2017,141.0855556
9/26/2017,141.0866296
9/27/2017,141.0877037
9/28/2017,141.0887778
9/29/2017,141.0898519
9/30/2017,141.0909259
10/1/2017,141.092
10/2/2017,141.0390741
10/3/2017,140.9861481
10/4/2017,140.9332222
10/5/2017,140.8802963
10/6/2017,140.8273704
10/7/2017,140.7744444
10/8/2017,140.7215185
10/9/2017,140.6685926
10/10/2017,140.6156667
10/11/2017,140.5627407
10/12/2017,140.5098148
10/13/2017,140.4568889
10/14/2017,140.403963
10/15/2017,140.351037
10/16/2017,140.2981111
10/17/2017,140.2451852
10/18/2017,140.1922593
10/19/2017,140.1393333
10/20/2017,140.0864074
10/21/2017,140.0334815
10/22/2017,139.9805556
10/23/2017,139.9276296
10/24/2017,139.8747037
10/25/2017,139.8217778
10/26/2017,139.7688519
10/27/2017,139.7159259
10/28/2017,139.663
10/29/2017,139.6688148
10/30/2017,139.6746296
10/31/2017,139.6804444
11/1/2017,139.6862593
11/2/2017,139.6920741
11/3/2017,139.6978889
11/4/2017,139.7037037
11/5/2017,139.7095185
11/6/2017,139.7153333
11/7/2017,139.7211481
11/8/2017,139.726963
11/9/2017,139.7327778
11/10/2017,139.7385926
11/11/2017,139.7444074
11/12/2017,139.7502222
11/13/2017,139.756037
11/14/2017,139.7618519
11/15/2017,139.7676667
11/16/2017,139.7734815
11/17/2017,139.7792963
11/18/2017,139.7851111
11/19/2017,139.7909259
11/20/2017,139.7967407
11/21/2017,139.8025556
11/22/2017,139.8083704
11/23/2017,139.8141852
11/24/2017,139.82
11/25/2017,139.8094815
11/26/2017,139.798963
11/27/2017,139.7884444
11/28/2017,139.7779259
11/29/2017,139.7674074
11/30/2017,139.7568889
12/1/2017,139.7463704
12/2/2017,139.7358519
12/3/2017,139.7253333
12/4/2017,139.7148148
12/5/2017,139.7042963
12/6/2017,139.6937778
12/7/2017,139.6832593
12/8/2017,139.6727407
12/9/2017,139.6622222
12/10/2017,139.6517037
12/11/2017,139.6411852
12/12/2017,139.6306667
12/13/2017,139.6201481
12/14/2017,139.6096296
12/15/2017,139.5991111
12/16/2017,139.5885926
12/17/2017,139.5780741
12/18/2017,139.5675556
12/19/2017,139.557037
12/20/2017,139.5465185
12/21/2017,139.536
12/22/2017,139.5327778
12/23/2017,139.5295556
12/24/2017,139.5263333
12/25/2017,139.5231111
12/26/2017,139.5198889
12/27/2017,139.5166667
12/28/2017,139.5134444
12/29/2017,139.5102222
12/30/2017,139.507
12/31/2017,139.5037778
1/1/2018,139.5005556
1/2/2018,139.4973333
1/3/2018,139.4941111
1/4/2018,139.4908889
1/5/2018,139.4876667
1/6/2018,139.4844444
1/7/2018,139.4812222
1/8/2018,139.478
1/9/2018,139.4747778
1/10/2018,139.4715556
1/11/2018,139.4683333
1/12/2018,139.4651111
1/13/2018,139.4618889
1/14/2018,139.4586667
1/15/2018,139.4554444
1/16/2018,139.4522222
1/17/2018,139.449
1/18/2018,139.434
1/19/2018,139.419
1/20/2018,139.404
1/21/2018,139.389
1/22/2018,139.374
1/23/2018,139.359
1/24/2018,139.344
1/25/2018,139.329
1/26/2018,139.314
1/27/2018,139.299
1/28/2018,139.284
1/29/2018,139.269
1/30/2018,139.254
1/31/2018,139.239
2/1/2018,139.224
2/2/2018,139.209
2/3/2018,139.194
2/4/2018,139.179
2/5/2018,139.164
2/6/2018,139.149
2/7/2018,139.134
2/8/2018,139.119
2/9/2018,139.104
2/10/2018,139.089
2/11/2018,139.074
2/12/2018,139.059
2/13/2018,139.044
2/14/2018,139.0341852
2/15/2018,139.0243704
2/16/2018,139.0145556
2/17/2018,139.0047407
2/18/2018,138.9949259
2/19/2018,138.9851111
2/20/2018,138.9752963
2/21/2018,138.9654815
2/22/2018,138.9556667
2/23/2018,138.9458519
2/24/2018,138.936037
2/25/2018,138.9262222
2/26/2018,138.9164074
2/27/2018,138.9065926
2/28/2018,138.8967778
3/1/2018,138.886963
3/2/2018,138.8771481
3/3/2018,138.8673333
3/4/2018,138.8575185
3/5/2018,138.8477037
3/6/2018,138.8378889
3/7/2018,138.8280741
3/8/2018,138.8182593
3/9/2018,138.8084444
3/10/2018,138.7986296
3/11/2018,138.7888148
3/12/2018,138.779
3/13/2018,138.7703333
3/14/2018,138.7616667
3/15/2018,138.753
3/16/2018,138.7443333
3/17/2018,138.7356667
3/18/2018,138.727
3/19/2018,138.7183333
3/20/2018,138.7096667
3/21/2018,138.701
3/22/2018,138.6923333
3/23/2018,138.6836667
3/24/2018,138.675
3/25/2018,138.6663333
3/26/2018,138.6576667
3/27/2018,138.649
3/28/2018,138.6403333
3/29/2018,138.6316667
3/30/2018,138.623
3/31/2018,138.6143333
4/1/2018,138.6056667
4/2/2018,138.597
4/3/2018,138.5883333
4/4/2018,138.5796667
4/5/2018,138.571
4/6/2018,138.5623333
4/7/2018,138.5536667
4/8/2018,138.545
4/9/2018,138.5512593
4/10/2018,138.5575185
4/11/2018,138.5637778
4/12/2018,138.570037
4/13/2018,138.5762963
4/14/2018,138.5825556
4/15/2018,138.5888148
4/16/2018,138.5950741
4/17/2018,138.6013333
4/18/2018,138.6075926
4/19/2018,138.6138519
4/20/2018,138.6201111
4/21/2018,138.6263704
4/22/2018,138.6326296
4/23/2018,138.6388889
4/24/2018,138.6451481
4/25/2018,138.6514074
4/26/2018,138.6576667
4/27/2018,138.6639259
4/28/2018,138.6701852
4/29/2018,138.6764444
4/30/2018,138.6827037
5/1/2018,138.688963
5/2/2018,138.6952222
5/3/2018,138.7014815
5/4/2018,138.7077407
5/5/2018,138.714
5/6/2018,138.7264815
5/7/2018,138.738963
5/8/2018,138.7514444
5/9/2018,138.7639259
5/10/2018,138.7764074
5/11/2018,138.7888889
5/12/2018,138.8013704
5/13/2018,138.8138519
5/14/2018,138.8263333
5/15/2018,138.8388148
5/16/2018,138.8512963
5/17/2018,138.8637778
5/18/2018,138.8762593
5/19/2018,138.8887407
5/20/2018,138.9012222
5/21/2018,138.9137037
5/22/2018,138.9261852
5/23/2018,138.9386667
5/24/2018,138.9511481
5/25/2018,138.9636296
5/26/2018,138.9761111
5/27/2018,138.9885926
5/28/2018,139.0010741
5/29/2018,139.0135556
5/30/2018,139.026037
5/31/2018,139.0385185
6/1/2018,139.051
6/2/2018,139.0608519
6/3/2018,139.0707037
6/4/2018,139.0805556
6/5/2018,139.0904074
6/6/2018,139.1002593
6/7/2018,139.1101111
6/8/2018,139.119963
6/9/2018,139.1298148
6/10/2018,139.1396667
6/11/2018,139.1495185
6/12/2018,139.1593704
6/13/2018,139.1692222
6/14/2018,139.1790741
6/15/2018,139.1889259
6/16/2018,139.1987778
6/17/2018,139.2086296
6/18/2018,139.2184815
6/19/2018,139.2283333
6/20/2018,139.2381852
6/21/2018,139.248037
6/22/2018,139.2578889
6/23/2018,139.2677407
6/24/2018,139.2775926
6/25/2018,139.2874444
6/26/2018,139.2972963
6/27/2018,139.3071481
6/28/2018,139.317
6/29/2018,139.3388519
6/30/2018,139.3607037
7/1/2018,139.3825556
7/2/2018,139.4044074
7/3/2018,139.4262593
7/4/2018,139.4481111
7/5/2018,139.469963
7/6/2018,139.4918148
7/7/2018,139.5136667
7/8/2018,139.5355185
7/9/2018,139.5573704
7/10/2018,139.5792222
7/11/2018,139.6010741
7/12/2018,139.6229259
7/13/2018,139.6447778
7/14/2018,139.6666296
7/15/2018,139.6884815
7/16/2018,139.7103333
7/17/2018,139.7321852
7/18/2018,139.754037
7/19/2018,139.7758889
7/20/2018,139.7977407
7/21/2018,139.8195926
7/22/2018,139.8414444
7/23/2018,139.8632963
7/24/2018,139.8851481
7/25/2018,139.907
7/26/2018,139.9325
7/27/2018,139.958
7/28/2018,139.9835
7/29/2018,140.009
7/30/2018,140.0345
7/31/2018,140.06
8/1/2018,140.0855
8/2/2018,140.111
8/3/2018,140.1365
8/4/2018,140.162
8/5/2018,140.1875
8/6/2018,140.213
8/7/2018,140.2385
8/8/2018,140.264
8/9/2018,140.2895
8/10/2018,140.315
8/11/2018,140.3405
8/12/2018,140.366
8/13/2018,140.3915
8/14/2018,140.417
8/15/2018,140.4425
8/16/2018,140.468
8/17/2018,140.4935
8/18/2018,140.519
8/19/2018,140.5445
8/20/2018,140.57
8/21/2018,140.5955
8/22/2018,140.621
8/23/2018,140.6465
8/24/2018,140.672
8/25/2018,140.6975
8/26/2018,140.723
8/27/2018,140.7485
8/28/2018,140.774
8/29/2018,140.7995
8/30/2018,140.825
8/31/2018,140.8505
9/1/2018,140.876
9/2/2018,140.9015
9/3/2018,140.927
9/4/2018,140.9525
9/5/2018,140.978
9/6/2018,141.0035
9/7/2018,141.029
9/8/2018,141.0545
9/9/2018,141.08
9/10/2018,141.1055
9/11/2018,141.131
9/12/2018,141.1565
9/13/2018,141.182
9/14/2018,141.2075
9/15/2018,141.233
9/16/2018,141.2585
9/17/2018,141.284
9/18/2018,141.2568148
9/19/2018,141.2296296
9/20/2018,141.2024444
9/21/2018,141.1752593
9/22/2018,141.1480741
9/23/2018,141.1208889
9/24/2018,141.0937037
9/25/2018,141.0665185
9/26/2018,141.0393333
9/27/2018,141.0121481
9/28/2018,140.984963
9/29/2018,140.9577778
9/30/2018,140.9305926
10/1/2018,140.9034074
10/2/2018,140.8762222
10/3/2018,140.849037
10/4/2018,140.8218519
10/5/2018,140.7946667
10/6/2018,140.7674815
10/7/2018,140.7402963
10/8/2018,140.7131111
10/9/2018,140.6859259
10/10/2018,140.6587407
10/11/2018,140.6315556
10/12/2018,140.6043704
10/13/2018,140.5771852
10/14/2018,140.55
10/15/2018,140.5151111
10/16/2018,140.4802222
10/17/2018,140.4453333
10/18/2018,140.4104444
10/19/2018,140.3755556
10/20/2018,140.3406667
10/21/2018,140.3057778
10/22/2018,140.2708889
10/23/2018,140.236
10/24/2018,140.2011111
10/25/2018,140.1662222
10/26/2018,140.1313333
10/27/2018,140.0964444
10/28/2018,140.0615556
10/29/2018,140.0266667
10/30/2018,139.9917778
10/31/2018,139.9568889
11/1/2018,139.922
11/2/2018,139.8871111
11/3/2018,139.8522222
11/4/2018,139.8173333
11/5/2018,139.7824444
11/6/2018,139.7475556
11/7/2018,139.7126667
11/8/2018,139.6777778
11/9/2018,139.6428889
11/10/2018,139.608
11/11/2018,139.6088148
11/12/2018,139.6096296
11/13/2018,139.6104444
11/14/2018,139.6112593
11/15/2018,139.6120741
11/16/2018,139.6128889
11/17/2018,139.6137037
11/18/2018,139.6145185
11/19/2018,139.6153333
11/20/2018,139.6161481
11/21/2018,139.616963
11/22/2018,139.6177778
11/23/2018,139.6185926
11/24/2018,139.6194074
11/25/2018,139.6202222
11/26/2018,139.621037
11/27/2018,139.6218519
11/28/2018,139.6226667
11/29/2018,139.6234815
11/30/2018,139.6242963
12/1/2018,139.6251111
12/2/2018,139.6259259
12/3/2018,139.6267407
12/4/2018,139.6275556
12/5/2018,139.6283704
12/6/2018,139.6291852
12/7/2018,139.63
12/8/2018,139.6253704
12/9/2018,139.6207407
12/10/2018,139.6161111
12/11/2018,139.6114815
12/12/2018,139.6068519
12/13/2018,139.6022222
12/14/2018,139.5975926
12/15/2018,139.592963
12/16/2018,139.5883333
12/17/2018,139.5837037
12/18/2018,139.5790741
12/19/2018,139.5744444
12/20/2018,139.5698148
12/21/2018,139.5651852
12/22/2018,139.5605556
12/23/2018,139.5559259
12/24/2018,139.5512963
12/25/2018,139.5466667
12/26/2018,139.542037
12/27/2018,139.5374074
12/28/2018,139.5327778
12/29/2018,139.5281481
12/30/2018,139.5235185
12/31/2018,139.5188889
1/1/2019,139.5142593
1/2/2019,139.5096296
1/3/2019,139.505
1/4/2019,139.519963
1/5/2019,139.5349259
1/6/2019,139.5498889
1/7/2019,139.5648519
1/8/2019,139.5798148
1/9/2019,139.5947778
1/10/2019,139.6097407
1/11/2019,139.6247037
1/12/2019,139.6396667
1/13/2019,139.6546296
1/14/2019,139.6695926
1/15/2019,139.6845556
1/16/2019,139.6995185
1/17/2019,139.7144815
1/18/2019,139.7294444
1/19/2019,139.7444074
1/20/2019,139.7593704
1/21/2019,139.7743333
1/22/2019,139.7892963
1/23/2019,139.8042593
1/24/2019,139.8192222
1/25/2019,139.8341852
1/26/2019,139.8491481
1/27/2019,139.8641111
1/28/2019,139.8790741
1/29/2019,139.894037
1/30/2019,139.909
1/31/2019,139.893037
2/1/2019,139.8770741
2/2/2019,139.8611111
2/3/2019,139.8451481
2/4/2019,139.8291852
2/5/2019,139.8132222
2/6/2019,139.7972593
2/7/2019,139.7812963
2/8/2019,139.7653333
2/9/2019,139.7493704
2/10/2019,139.7334074
2/11/2019,139.7174444
2/12/2019,139.7014815
2/13/2019,139.6855185
2/14/2019,139.6695556
2/15/2019,139.6535926
2/16/2019,139.6376296
2/17/2019,139.6216667
2/18/2019,139.6057037
2/19/2019,139.5897407
2/20/2019,139.5737778
2/21/2019,139.5578148
2/22/2019,139.5418519
2/23/2019,139.5258889
2/24/2019,139.5099259
2/25/2019,139.493963
2/26/2019,139.478
2/27/2019,139.4812222
2/28/2019,139.4844444
3/1/2019,139.4876667
3/2/2019,139.4908889
3/3/2019,139.4941111
3/4/2019,139.4973333
3/5/2019,139.5005556
3/6/2019,139.5037778
3/7/2019,139.507
3/8/2019,139.5102222
3/9/2019,139.5134444
3/10/2019,139.5166667
3/11/2019,139.5198889
3/12/2019,139.5231111
3/13/2019,139.5263333
3/14/2019,139.5295556
3/15/2019,139.5327778
3/16/2019,139.536
3/17/2019,139.5392222
3/18/2019,139.5424444
3/19/2019,139.5456667
3/20/2019,139.5488889
3/21/2019,139.5521111
3/22/2019,139.5553333
3/23/2019,139.5585556
3/24/2019,139.5617778
3/25/2019,139.565
3/26/2019,139.5260741
3/27/2019,139.4871481
3/28/2019,139.4482222
3/29/2019,139.4092963
3/30/2019,139.3703704
3/31/2019,139.3314444
4/1/2019,139.2925185
4/2/2019,139.2535926
4/3/2019,139.2146667
4/4/2019,139.1757407
4/5/2019,139.1368148
4/6/2019,139.0978889
4/7/2019,139.058963
4/8/2019,139.020037
4/9/2019,138.9811111
4/10/2019,138.9421852
4/11/2019,138.9032593
4/12/2019,138.8643333
4/13/2019,138.8254074
4/14/2019,138.7864815
4/15/2019,138.7475556
4/16/2019,138.7086296
4/17/2019,138.6697037
4/18/2019,138.6307778
4/19/2019,138.5918519
4/20/2019,138.5529259
4/21/2019,138.514
4/22/2019,138.5376296
4/23/2019,138.5612593
4/24/2019,138.5848889
4/25/2019,138.6085185
4/26/2019,138.6321481
4/27/2019,138.6557778
4/28/2019,138.6794074
4/29/2019,138.703037
4/30/2019,138.7266667
5/1/2019,138.7502963
5/2/2019,138.7739259
5/3/2019,138.7975556
5/4/2019,138.8211852
5/5/2019,138.8448148
5/6/2019,138.8684444
5/7/2019,138.8920741
5/8/2019,138.9157037
5/9/2019,138.9393333
5/10/2019,138.962963
5/11/2019,138.9865926
5/12/2019,139.0102222
5/13/2019,139.0338519
