datetime,water_level
3/10/2017,227.8396667
3/11/2017,227.8354074
3/12/2017,227.8311481
3/13/2017,227.8268889
3/14/2017,227.8226296
3/15/2017,227.8183704
3/16/2017,227.8141111
3/17/2017,227.8098519
3/18/2017,227.8055926
3/19/2017,227.8013333
3/20/2017,227.7970741
3/21/2017,227.7928148
3/22/2017,227.7885556
3/23/2017,227.7842963
3/24/2017,227.780037
3/25/2017,227.7757778
3/26/2017,227.7715185
3/27/2017,227.7672593
3/28/2017,227.763
3/29/2017,227.7383333
3/30/2017,227.7136667
3/31/2017,227.689
4/1/2017,227.6643333
4/2/2017,227.6396667
4/3/2017,227.615
4/4/2017,227.5903333
4/5/2017,227.5656667
4/6/2017,227.541
4/7/2017,227.5163333
4/8/2017,227.4916667
4/9/2017,227.467
4/10/2017,227.4423333
4/11/2017,227.4176667
4/12/2017,227.393
4/13/2017,227.3683333
4/14/2017,227.3436667
4/15/2017,227.319
4/16/2017,227.2943333
4/17/2017,227.2696667
4/18/2017,227.245
4/19/2017,227.2203333
4/20/2017,227.1956667
4/21/2017,227.171
4/22/2017,227.1463333
4/23/2017,227.1216667
4/24/2017,227.097
4/25/2017,227.0771296
4/26/2017,227.0572593
4/27/2017,227.0373889
4/28/2017,227.0175185
4/29/2017,226.9976481
4/30/2017,226.9777778
5/1/2017,226.9579074
5/2/2017,226.938037
5/3/2017,226.9181667
5/4/2017,226.8982963
5/5/2017,226.8784259
5/6/2017,226.8585556
5/7/2017,226.8386852
5/8/2017,226.8188148
5/9/2017,226.7989444
5/10/2017,226.7790741
5/11/2017,226.7592037
5/12/2017,226.7393333
5/13/2017,226.719463
5/14/2017,226.6995926
5/15/2017,226.6797222
5/16/2017,226.6598519
5/17/2017,226.6399815
5/18/2017,226.6201111
5/19/2017,226.6002407
5/20/2017,226.5803704
5/21/2017,226.5605
5/22/2017,226.5406296
5/23/2017,226.5207593
5/24/2017,226.5008889
5/25/2017,226.4810185
5/26/2017,226.4611481
5/27/2017,226.4412778
5/28/2017,226.4214074
5/29/2017,226.401537
5/30/2017,226.3816667
5/31/2017,226.3617963
6/1/2017,226.3419259
6/2/2017,226.3220556
6/3/2017,226.3021852
6/4/2017,226.2823148
6/5/2017,226.2624444
6/6/2017,226.2425741
6/7/2017,226.2227037
6/8/2017,226.2028333
6/9/2017,226.182963
6/10/2017,226.1630926
6/11/2017,226.1432222
6/12/2017,226.1233519
6/13/2017,226.1034815
6/14/2017,226.0836111
6/15/2017,226.0637407
6/16/2017,226.0438704
6/17/2017,226.024
6/18/2017,226.0917037
6/19/2017,226.1594074
6/20/2017,226.2271111
6/21/2017,226.2948148
6/22/2017,226.3625185
6/23/2017,226.4302222
6/24/2017,226.4979259
6/25/2017,226.5656296
6/26/2017,226.6333333
6/27/2017,226.701037
6/28/2017,226.7687407
6/29/2017,226.8364444
6/30/2017,226.9041481
7/1/2017,226.9718519
7/2/2017,227.0395556
7/3/2017,227.1072593
7/4/2017,227.174963
7/5/2017,227.2426667
7/6/2017,227.3103704
7/7/2017,227.3780741
7/8/2017,227.4457778
7/9/2017,227.5134815
7/10/2017,227.5811852
7/11/2017,227.6488889
7/12/2017,227.7165926
7/13/2017,227.7842963
7/14/2017,227.852
7/15/2017,227.8602222
7/16/2017,227.8684444
7/17/2017,227.8766667
7/18/2017,227.8848889
7/19/2017,227.8931111
7/20/2017,227.9013333
7/21/2017,227.9095556
7/22/2017,227.9177778
7/23/2017,227.926
7/24/2017,227.9342222
7/25/2017,227.9424444
7/26/2017,227.9506667
7/27/2017,227.9588889
7/28/2017,227.9671111
7/29/2017,227.9753333
7/30/2017,227.9835556
7/31/2017,227.9917778
8/1/2017,228
8/2/2017,228.0082222
8/3/2017,228.0164444
8/4/2017,228.0246667
8/5/2017,228.0328889
8/6/2017,228.0411111
8/7/2017,228.0493333
8/8/2017,228.0575556
8/9/2017,228.0657778
8/10/2017,228.074
8/11/2017,228.0667778
8/12/2017,228.0595556
8/13/2017,228.0523333
8/14/2017,228.0451111
8/15/2017,228.0378889
8/16/2017,228.0306667
8/17/2017,228.0234444
8/18/2017,228.0162222
8/19/2017,228.009
8/20/2017,228.0017778
8/21/2017,227.9945556
8/22/2017,227.9873333
8/23/2017,227.9801111
8/24/2017,227.9728889
8/25/2017,227.9656667
8/26/2017,227.9584444
8/27/2017,227.9512222
8/28/2017,227.944
8/29/2017,227.9367778
8/30/2017,227.9295556
8/31/2017,227.9223333
9/1/2017,227.9151111
9/2/2017,227.9078889
9/3/2017,227.9006667
9/4/2017,227.8934444
9/5/2017,227.8862222
9/6/2017,227.879
9/7/2017,227.8765926
9/8/2017,227.8741852
9/9/2017,227.8717778
9/10/2017,227.8693704
9/11/2017,227.866963
9/12/2017,227.8645556
9/13/2017,227.8621481
9/14/2017,227.8597407
9/15/2017,227.8573333
9/16/2017,227.8549259
9/17/2017,227.8525185
9/18/2017,227.8501111
9/19/2017,227.8477037
9/20/2017,227.8452963
9/21/2017,227.8428889
9/22/2017,227.8404815
9/23/2017,227.8380741
9/24/2017,227.8356667
9/25/2017,227.8332593
9/26/2017,227.8308519
9/27/2017,227.8284444
9/28/2017,227.826037
9/29/2017,227.8236296
9/30/2017,227.8212222
10/1/2017,227.8188148
10/2/2017,227.8164074
10/3/2017,227.814
10/4/2017,227.8001111
10/5/2017,227.7862222
10/6/2017,227.7723333
10/7/2017,227.7584444
10/8/2017,227.7445556
10/9/2017,227.7306667
10/10/2017,227.7167778
10/11/2017,227.7028889
10/12/2017,227.689
10/13/2017,227.6751111
10/14/2017,227.6612222
10/15/2017,227.6473333
10/16/2017,227.6334444
10/17/2017,227.6195556
10/18/2017,227.6056667
10/19/2017,227.5917778
10/20/2017,227.5778889
10/21/2017,227.564
10/22/2017,227.5501111
10/23/2017,227.5362222
10/24/2017,227.5223333
10/25/2017,227.5084444
10/26/2017,227.4945556
10/27/2017,227.4806667
10/28/2017,227.4667778
10/29/2017,227.4528889
10/30/2017,227.439
10/31/2017,227.4365926
11/1/2017,227.4341852
11/2/2017,227.4317778
11/3/2017,227.4293704
11/4/2017,227.426963
11/5/2017,227.4245556
11/6/2017,227.4221481
11/7/2017,227.4197407
11/8/2017,227.4173333
11/9/2017,227.4149259
11/10/2017,227.4125185
11/11/2017,227.4101111
11/12/2017,227.4077037
11/13/2017,227.4052963
11/14/2017,227.4028889
11/15/2017,227.4004815
11/16/2017,227.3980741
11/17/2017,227.3956667
11/18/2017,227.3932593
11/19/2017,227.3908519
11/20/2017,227.3884444
11/21/2017,227.386037
11/22/2017,227.3836296
11/23/2017,227.3812222
11/24/2017,227.3788148
11/25/2017,227.3764074
11/26/2017,227.374
11/27/2017,227.3738889
11/28/2017,227.3737778
11/29/2017,227.3736667
11/30/2017,227.3735556
12/1/2017,227.3734444
12/2/2017,227.3733333
12/3/2017,227.3732222
12/4/2017,227.3731111
12/5/2017,227.373
12/6/2017,227.3728889
12/7/2017,227.3727778
12/8/2017,227.3726667
12/9/2017,227.3725556
12/10/2017,227.3724444
12/11/2017,227.3723333
12/12/2017,227.3722222
12/13/2017,227.3721111
12/14/2017,227.372
12/15/2017,227.3718889
12/16/2017,227.3717778
12/17/2017,227.3716667
12/18/2017,227.3715556
12/19/2017,227.3714444
12/20/2017,227.3713333
12/21/2017,227.3712222
12/22/2017,227.3711111
12/23/2017,227.371
12/24/2017,227.3515185
12/25/2017,227.332037
12/26/2017,227.3125556
12/27/2017,227.2930741
12/28/2017,227.2735926
12/29/2017,227.2541111
12/30/2017,227.2346296
12/31/2017,227.2151481
1/1/2018,227.1956667
1/2/2018,227.1761852
1/3/2018,227.1567037
1/4/2018,227.1372222
1/5/2018,227.1177407
1/6/2018,227.0982593
1/7/2018,227.0787778
1/8/2018,227.0592963
1/9/2018,227.0398148
1/10/2018,227.0203333
1/11/2018,227.0008519
1/12/2018,226.9813704
1/13/2018,226.9618889
1/14/2018,226.9424074
1/15/2018,226.9229259
1/16/2018,226.9034444
1/17/2018,226.883963
1/18/2018,226.8644815
1/19/2018,226.845
1/20/2018,226.8255185
1/21/2018,226.806037
1/22/2018,226.7865556
1/23/2018,226.7670741
1/24/2018,226.7475926
1/25/2018,226.7281111
1/26/2018,226.7086296
1/27/2018,226.6891481
1/28/2018,226.6696667
1/29/2018,226.6501852
1/30/2018,226.6307037
1/31/2018,226.6112222
2/1/2018,226.5917407
2/2/2018,226.5722593
2/3/2018,226.5527778
2/4/2018,226.5332963
2/5/2018,226.5138148
2/6/2018,226.4943333
2/7/2018,226.4748519
2/8/2018,226.4553704
2/9/2018,226.4358889
2/10/2018,226.4164074
2/11/2018,226.3969259
2/12/2018,226.3774444
2/13/2018,226.357963
2/14/2018,226.3384815
2/15/2018,226.319
2/16/2018,226.2995185
2/17/2018,226.280037
2/18/2018,226.2605556
2/19/2018,226.2410741
2/20/2018,226.2215926
2/21/2018,226.2021111
2/22/2018,226.1826296
2/23/2018,226.1631481
2/24/2018,226.1436667
2/25/2018,226.1241852
2/26/2018,226.1047037
2/27/2018,226.0852222
2/28/2018,226.0657407
3/1/2018,226.0462593
3/2/2018,226.0267778
3/3/2018,226.0072963
3/4/2018,225.9878148
3/5/2018,225.9683333
3/6/2018,225.9488519
3/7/2018,225.9293704
3/8/2018,225.9098889
3/9/2018,225.8904074
3/10/2018,225.8709259
3/11/2018,225.8514444
3/12/2018,225.831963
3/13/2018,225.8124815
3/14/2018,225.793
3/15/2018,225.847963
3/16/2018,225.9029259
3/17/2018,225.9578889
3/18/2018,226.0128519
3/19/2018,226.0678148
3/20/2018,226.1227778
3/21/2018,226.1777407
3/22/2018,226.2327037
3/23/2018,226.2876667
3/24/2018,226.3426296
3/25/2018,226.3975926
3/26/2018,226.4525556
3/27/2018,226.5075185
3/28/2018,226.5624815
3/29/2018,226.6174444
3/30/2018,226.6724074
3/31/2018,226.7273704
4/1/2018,226.7823333
4/2/2018,226.8372963
4/3/2018,226.8922593
4/4/2018,226.9472222
4/5/2018,227.0021852
4/6/2018,227.0571481
4/7/2018,227.1121111
4/8/2018,227.1670741
4/9/2018,227.222037
4/10/2018,227.277
4/11/2018,227.2948889
4/12/2018,227.3127778
4/13/2018,227.3306667
4/14/2018,227.3485556
4/15/2018,227.3664444
4/16/2018,227.3843333
4/17/2018,227.4022222
4/18/2018,227.4201111
4/19/2018,227.438
4/20/2018,227.4558889
4/21/2018,227.4737778
4/22/2018,227.4916667
4/23/2018,227.5095556
4/24/2018,227.5274444
4/25/2018,227.5453333
4/26/2018,227.5632222
4/27/2018,227.5811111
4/28/2018,227.599
4/29/2018,227.6168889
4/30/2018,227.6347778
5/1/2018,227.6526667
5/2/2018,227.6705556
5/3/2018,227.6884444
5/4/2018,227.7063333
5/5/2018,227.7242222
5/6/2018,227.7421111
5/7/2018,227.76
5/8/2018,227.7836296
5/9/2018,227.8072593
5/10/2018,227.8308889
5/11/2018,227.8545185
5/12/2018,227.8781481
5/13/2018,227.9017778
5/14/2018,227.9254074
5/15/2018,227.949037
5/16/2018,227.9726667
5/17/2018,227.9962963
5/18/2018,228.0199259
5/19/2018,228.0435556
5/20/2018,228.0671852
5/21/2018,228.0908148
5/22/2018,228.1144444
5/23/2018,228.1380741
5/24/2018,228.1617037
5/25/2018,228.1853333
5/26/2018,228.208963
5/27/2018,228.2325926
5/28/2018,228.2562222
5/29/2018,228.2798519
5/30/2018,228.3034815
5/31/2018,228.3271111
6/1/2018,228.3507407
6/2/2018,228.3743704
6/3/2018,228.398
6/4/2018,228.3672593
6/5/2018,228.3365185
6/6/2018,228.3057778
6/7/2018,228.275037
6/8/2018,228.2442963
6/9/2018,228.2135556
6/10/2018,228.1828148
6/11/2018,228.1520741
6/12/2018,228.1213333
6/13/2018,228.0905926
6/14/2018,228.0598519
6/15/2018,228.0291111
6/16/2018,227.9983704
6/17/2018,227.9676296
6/18/2018,227.9368889
6/19/2018,227.9061481
6/20/2018,227.8754074
6/21/2018,227.8446667
6/22/2018,227.8139259
6/23/2018,227.7831852
6/24/2018,227.7524444
6/25/2018,227.7217037
6/26/2018,227.690963
6/27/2018,227.6602222
6/28/2018,227.6294815
6/29/2018,227.5987407
6/30/2018,227.568
7/1/2018,227.5751481
7/2/2018,227.5822963
7/3/2018,227.5894444
7/4/2018,227.5965926
7/5/2018,227.6037407
7/6/2018,227.6108889
7/7/2018,227.618037
7/8/2018,227.6251852
7/9/2018,227.6323333
7/10/2018,227.6394815
7/11/2018,227.6466296
7/12/2018,227.6537778
7/13/2018,227.6609259
7/14/2018,227.6680741
7/15/2018,227.6752222
7/16/2018,227.6823704
7/17/2018,227.6895185
7/18/2018,227.6966667
7/19/2018,227.7038148
7/20/2018,227.710963
7/21/2018,227.7181111
7/22/2018,227.7252593
7/23/2018,227.7324074
7/24/2018,227.7395556
7/25/2018,227.7467037
7/26/2018,227.7538519
7/27/2018,227.761
7/28/2018,227.7547037
7/29/2018,227.7484074
7/30/2018,227.7421111
7/31/2018,227.7358148
8/1/2018,227.7295185
8/2/2018,227.7232222
8/3/2018,227.7169259
8/4/2018,227.7106296
8/5/2018,227.7043333
8/6/2018,227.698037
8/7/2018,227.6917407
8/8/2018,227.6854444
8/9/2018,227.6791481
8/10/2018,227.6728519
8/11/2018,227.6665556
8/12/2018,227.6602593
8/13/2018,227.653963
8/14/2018,227.6476667
8/15/2018,227.6413704
8/16/2018,227.6350741
8/17/2018,227.6287778
8/18/2018,227.6224815
8/19/2018,227.6161852
8/20/2018,227.6098889
8/21/2018,227.6035926
8/22/2018,227.5972963
8/23/2018,227.591
8/24/2018,227.7135185
8/25/2018,227.836037
8/26/2018,227.9585556
8/27/2018,228.0810741
8/28/2018,228.2035926
8/29/2018,228.3261111
8/30/2018,228.4486296
8/31/2018,228.5711481
9/1/2018,228.6936667
9/2/2018,228.8161852
9/3/2018,228.9387037
9/4/2018,229.0612222
9/5/2018,229.1837407
9/6/2018,229.3062593
9/7/2018,229.4287778
9/8/2018,229.5512963
9/9/2018,229.6738148
9/10/2018,229.7963333
9/11/2018,229.9188519
9/12/2018,230.0413704
9/13/2018,230.1638889
9/14/2018,230.2864074
9/15/2018,230.4089259
9/16/2018,230.5314444
9/17/2018,230.653963
9/18/2018,230.7764815
9/19/2018,230.899
9/20/2018,230.7941852
9/21/2018,230.6893704
9/22/2018,230.5845556
9/23/2018,230.4797407
9/24/2018,230.3749259
9/25/2018,230.2701111
9/26/2018,230.1652963
9/27/2018,230.0604815
9/28/2018,229.9556667
9/29/2018,229.8508519
9/30/2018,229.746037
10/1/2018,229.6412222
10/2/2018,229.5364074
10/3/2018,229.4315926
10/4/2018,229.3267778
10/5/2018,229.221963
10/6/2018,229.1171481
10/7/2018,229.0123333
10/8/2018,228.9075185
10/9/2018,228.8027037
10/10/2018,228.6978889
10/11/2018,228.5930741
10/12/2018,228.4882593
10/13/2018,228.3834444
10/14/2018,228.2786296
10/15/2018,228.1738148
10/16/2018,228.069
10/17/2018,228.0465556
10/18/2018,228.0241111
10/19/2018,228.0016667
10/20/2018,227.9792222
10/21/2018,227.9567778
10/22/2018,227.9343333
10/23/2018,227.9118889
10/24/2018,227.8894444
10/25/2018,227.867
10/26/2018,227.8445556
10/27/2018,227.8221111
10/28/2018,227.7996667
10/29/2018,227.7772222
10/30/2018,227.7547778
10/31/2018,227.7323333
11/1/2018,227.7098889
11/2/2018,227.6874444
11/3/2018,227.665
11/4/2018,227.6425556
11/5/2018,227.6201111
11/6/2018,227.5976667
11/7/2018,227.5752222
11/8/2018,227.5527778
11/9/2018,227.5303333
11/10/2018,227.5078889
11/11/2018,227.4854444
11/12/2018,227.463
11/13/2018,227.4618889
11/14/2018,227.4607778
11/15/2018,227.4596667
11/16/2018,227.4585556
11/17/2018,227.4574444
11/18/2018,227.4563333
11/19/2018,227.4552222
11/20/2018,227.4541111
11/21/2018,227.453
11/22/2018,227.4518889
11/23/2018,227.4507778
11/24/2018,227.4496667
11/25/2018,227.4485556
11/26/2018,227.4474444
11/27/2018,227.4463333
11/28/2018,227.4452222
11/29/2018,227.4441111
11/30/2018,227.443
12/1/2018,227.4418889
12/2/2018,227.4407778
12/3/2018,227.4396667
12/4/2018,227.4385556
12/5/2018,227.4374444
12/6/2018,227.4363333
12/7/2018,227.4352222
12/8/2018,227.4341111
12/9/2018,227.433
12/10/2018,227.4281852
12/11/2018,227.4233704
12/12/2018,227.4185556
12/13/2018,227.4137407
12/14/2018,227.4089259
12/15/2018,227.4041111
12/16/2018,227.3992963
12/17/2018,227.3944815
12/18/2018,227.3896667
12/19/2018,227.3848519
12/20/2018,227.380037
12/21/2018,227.3752222
12/22/2018,227.3704074
12/23/2018,227.3655926
12/24/2018,227.3607778
12/25/2018,227.355963
12/26/2018,227.3511481
12/27/2018,227.3463333
12/28/2018,227.3415185
12/29/2018,227.3367037
12/30/2018,227.3318889
12/31/2018,227.3270741
1/1/2019,227.3222593
1/2/2019,227.3174444
1/3/2019,227.3126296
1/4/2019,227.3078148
1/5/2019,227.303
1/6/2019,227.3045556
1/7/2019,227.3061111
1/8/2019,227.3076667
1/9/2019,227.3092222
1/10/2019,227.3107778
1/11/2019,227.3123333
1/12/2019,227.3138889
1/13/2019,227.3154444
1/14/2019,227.317
1/15/2019,227.3185556
1/16/2019,227.3201111
1/17/2019,227.3216667
1/18/2019,227.3232222
1/19/2019,227.3247778
1/20/2019,227.3263333
1/21/2019,227.3278889
1/22/2019,227.3294444
1/23/2019,227.331
1/24/2019,227.3325556
1/25/2019,227.3341111
1/26/2019,227.3356667
1/27/2019,227.3372222
1/28/2019,227.3387778
1/29/2019,227.3403333
1/30/2019,227.3418889
1/31/2019,227.3434444
2/1/2019,227.345
2/2/2019,227.3515926
2/3/2019,227.3581852
2/4/2019,227.3647778
2/5/2019,227.3713704
2/6/2019,227.377963
2/7/2019,227.3845556
2/8/2019,227.3911481
2/9/2019,227.3977407
2/10/2019,227.4043333
2/11/2019,227.4109259
2/12/2019,227.4175185
2/13/2019,227.4241111
2/14/2019,227.4307037
2/15/2019,227.4372963
2/16/2019,227.4438889
2/17/2019,227.4504815
2/18/2019,227.4570741
2/19/2019,227.4636667
2/20/2019,227.4702593
2/21/2019,227.4768519
2/22/2019,227.4834444
2/23/2019,227.490037
2/24/2019,227.4966296
2/25/2019,227.5032222
2/26/2019,227.5098148
2/27/2019,227.5164074
2/28/2019,227.523
3/1/2019,227.5295926
3/2/2019,227.5361852
3/3/2019,227.5427778
3/4/2019,227.5493704
3/5/2019,227.555963
3/6/2019,227.5625556
3/7/2019,227.5691481
3/8/2019,227.5757407
3/9/2019,227.5823333
3/10/2019,227.5889259
3/11/2019,227.5955185
3/12/2019,227.6021111
3/13/2019,227.6087037
3/14/2019,227.6152963
3/15/2019,227.6218889
3/16/2019,227.6284815
3/17/2019,227.6350741
3/18/2019,227.6416667
3/19/2019,227.6482593
3/20/2019,227.6548519
3/21/2019,227.6614444
3/22/2019,227.668037
3/23/2019,227.6746296
3/24/2019,227.6812222
3/25/2019,227.6878148
3/26/2019,227.6944074
3/27/2019,227.701
3/28/2019,227.6929815
3/29/2019,227.684963
3/30/2019,227.6769444
3/31/2019,227.6689259
4/1/2019,227.6609074
4/2/2019,227.6528889
4/3/2019,227.6448704
4/4/2019,227.6368519
4/5/2019,227.6288333
4/6/2019,227.6208148
4/7/2019,227.6127963
4/8/2019,227.6047778
4/9/2019,227.5967593
4/10/2019,227.5887407
4/11/2019,227.5807222
4/12/2019,227.5727037
4/13/2019,227.5646852
4/14/2019,227.5566667
4/15/2019,227.5486481
4/16/2019,227.5406296
4/17/2019,227.5326111
4/18/2019,227.5245926
4/19/2019,227.5165741
4/20/2019,227.5085556
4/21/2019,227.500537
4/22/2019,227.4925185
4/23/2019,227.4845
4/24/2019,227.4764815
4/25/2019,227.468463
4/26/2019,227.4604444
4/27/2019,227.4524259
4/28/2019,227.4444074
4/29/2019,227.4363889
4/30/2019,227.4283704
5/1/2019,227.4203519
5/2/2019,227.4123333
5/3/2019,227.4043148
5/4/2019,227.3962963
5/5/2019,227.3882778
5/6/2019,227.3802593
5/7/2019,227.3722407
5/8/2019,227.3642222
5/9/2019,227.3562037
5/10/2019,227.3481852
5/11/2019,227.3401667
5/12/2019,227.3321481
5/13/2019,227.3241296
5/14/2019,227.3161111
5/15/2019,227.3080926
5/16/2019,227.3000741
5/17/2019,227.2920556
5/18/2019,227.284037
5/19/2019,227.2760185
5/20/2019,227.268
5/21/2019,227.2735556
5/22/2019,227.2791111
5/23/2019,227.2846667
5/24/2019,227.2902222
5/25/2019,227.2957778
5/26/2019,227.3013333
5/27/2019,227.3068889
5/28/2019,227.3124444
5/29/2019,227.318
5/30/2019,227.3235556
5/31/2019,227.3291111
6/1/2019,227.3346667
6/2/2019,227.3402222
6/3/2019,227.3457778
6/4/2019,227.3513333
